date,year,model,pearson_ic,spearman_rank_ic,n
2021-01-29,2021,ridge,0.18666361494225567,0.24505476418929117,3722
2021-01-29,2021,lgbm,0.02091177388950008,0.15190844174720014,3722
2021-01-29,2021,ranker,-0.0037226101632117825,-0.003709443647791044,3722
2021-02-26,2021,ridge,0.08656393723493266,0.0830877183937017,3841
2021-02-26,2021,lgbm,0.03478018790237495,0.054819585220682095,3841
2021-02-26,2021,ranker,-0.29260225239604626,-0.2997146455545751,3841
2021-03-31,2021,ridge,0.1311149316609694,0.09802240812084292,3877
2021-03-31,2021,lgbm,0.04332355043365999,0.07003112929531687,3877
2021-03-31,2021,ranker,-0.15340756363553487,-0.18013813836008258,3877
2021-04-30,2021,ridge,0.0642215650376448,0.06345506107612944,3753
2021-04-30,2021,lgbm,0.03194227177303061,0.00013976540904873198,3753
2021-04-30,2021,ranker,-0.003048595059291505,-0.028972792647991318,3753
2021-05-28,2021,ridge,-0.07403534413375472,-0.10026744483909952,3792
2021-05-28,2021,lgbm,-0.062362049146593365,-0.05423797053451064,3792
2021-05-28,2021,ranker,0.13367263222268988,0.09014093070699329,3792
2021-06-30,2021,ridge,0.10001851843499225,0.06169468271435901,4010
2021-06-30,2021,lgbm,0.13294117651173787,0.10054455878968925,4010
2021-06-30,2021,ranker,-0.26967154041029473,-0.3126636476612254,4010
2021-07-30,2021,ridge,-0.03401694395281704,0.017749317808288683,3751
2021-07-30,2021,lgbm,0.016877012002774767,0.012695304118003712,3751
2021-07-30,2021,ranker,0.00950497305164773,-0.04631917597847008,3751
2021-08-31,2021,ridge,0.05358670432666827,0.03496986222198394,3769
2021-08-31,2021,lgbm,-0.010014877396437756,-0.004532100288308801,3769
2021-08-31,2021,ranker,0.027907910936038224,-0.0541613082936921,3769
2021-09-30,2021,ridge,0.059021049931308175,0.08410055411360842,3808
2021-09-30,2021,lgbm,0.04270507995262886,0.0903471975843574,3808
2021-09-30,2021,ranker,-0.03839411276633633,-0.09743636279506801,3808
